ISO3,series,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022
MEX,FP.CPI.TOTL.ZG,3.98805714597437,3.62946762439132,3.96684905458235,5.12498274575896,5.29735584228856,4.15672722680174,3.40737824605742,4.11150981070289,3.80639069747204,4.01861608078679,2.72064064964023,2.8217078474766,6.04145724018986,4.89935015356551,3.63596142127046,3.39683415570006,5.68920847683753,7.8962761916855
MEX,NE.TRD.GNFS.ZS,52.5626446517886,54.4821160886169,55.2585243944498,56.3652818862573,54.5917421313503,59.2733845293851,62.1623872764498,64.2579318900113,62.6916747735807,64.0984090351215,70.412974676264,75.6903034088551,76.9521260407254,80.2126616568975,77.4619722571128,76.8545557056016,83.0692976357895,88.7984855867186
MEX,NY.GDP.MKTP.KD.ZG,2.11324712586392,4.80501352746852,2.07786393438754,0.943331863036903,-6.29525055780502,4.9713345832195,3.44404505794418,3.55321075993527,0.852101559410627,2.50376350288664,2.70232342550646,1.77249323845399,1.87172853327193,1.97208209405635,-0.392690505066824,-8.35403458167995,6.0484834621255,3.70975709163623
MEX,NY.GDP.PCAP.CD,8671.75891885163,9512.63575346699,10134.3327138119,10523.7685403244,8423.56933214711,9728.80078377082,10664.4944032313,10744.1335242686,11216.8008505428,11391.3773497683,10021.2386118827,9097.92397674769,9649.27816772402,10084.7937562021,10369.5553585271,8841.27075039868,10314.0506722115,11405.7940473759
MEX,SH.DYN.MORT,22.7,21.9,21.1,20.4,19.8,19.1,18.5,17.9,17.3,16.8,16.2,15.7,15.2,14.7,14.2,13.8,13.3,12.9
MEX,SP.DYN.LE00.IN,73.627,73.746,73.796,73.695,73.628,73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973
MLI,FP.CPI.TOTL.ZG,6.39788293897883,1.54352596927582,1.41200201714577,9.17098813667678,2.46375188572299,1.10892690670186,2.95564395229392,5.32312847064058,-0.606736356351563,0.883814547137841,1.45069057605961,-1.79964707083386,1.75985742927165,0.299546507387843,-1.65826694846365,0.438088940320669,3.92560283104277,9.62147608489064
MLI,NE.TRD.GNFS.ZS,44.9124085077551,49.0190773449704,46.8977916240376,53.6430193090625,40.5413815805662,48.8166953660615,43.1814699132908,49.4252356223808,54.6032439863007,51.078682187569,53.5751760102265,53.6126193604252,49.4919984941972,50.6998462523276,53.9987132798636,56.0415474422019,56.7150525565465,61.5613274861987
MLI,NY.GDP.MKTP.KD.ZG,2.53837834867178,3.6896026526873,1.76004607889122,3.63871070955426,5.45473562577585,5.57678859838062,2.93537897086446,-1.07239924132972,3.29068742019345,6.50263878409685,6.23887890197454,6.00506308559498,5.37554769639952,4.86784999991505,4.99999911608818,-1.16910834828603,3.10094124444834,3.70319027595568
MLI,NY.GDP.PCAP.CD,548.730382842725,586.985415515264,670.853394973479,767.19483895009,787.482564287398,797.151541135109,938.292902583696,872.506092465564,901.920957644831,947.915033288325,838.11986940103,872.468587171653,924.057531692284,996.379292136901,971.949318638092,953.242943290974,1027.27345365357,976.914116406452
MLI,SH.DYN.MORT,157.4,152.2,147.3,142.6,138.2,133.9,129.9,126.1,122.4,119.0,115.7,112.4,109.3,106.1,103.1,100.0,96.9,94.0
MLI,SP.DYN.LE00.IN,53.792,54.305,54.756,55.187,55.588,55.993,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035
MLT,FP.CPI.TOTL.ZG,3.00796652450313,2.77378006481472,1.24921923797629,4.25862171897073,2.08432746082343,1.51563513618532,2.9629852819288,2.37582057760386,1.1802843636655,0.310306472181665,1.10054826378929,0.642702771527304,1.36435448150708,1.15782362451517,1.6420600176894,0.638544956776712,1.49789217934724,6.15375621933037
MLT,NE.TRD.GNFS.ZS,157.548497842721,182.434055594702,184.831334251527,185.749523785473,163.556848449111,178.232955302139,192.027341380783,199.213865142839,187.432252850045,181.301127112959,207.196019855244,213.359473242677,213.047591025756,228.098550737111,233.070441910537,242.361190735857,220.165634087757,245.160375092004
MLT,NY.GDP.MKTP.KD.ZG,2.88123523900146,2.33618945029086,5.03640168136971,4.41059660584338,-1.39524973471087,6.19735041110465,0.99220191192282,4.10167392241412,6.29233375866998,7.63136360845897,9.62070315764963,4.07800355932196,12.9713424962459,7.18921479603796,4.08505582134097,-3.45728276294712,13.4117042939322,2.48309993837792
MLT,NY.GDP.PCAP.CD,15831.344048672,16653.6036929688,19444.1741958382,22315.3104212988,21176.3218262672,21946.6069636029,23516.9691234302,22878.3130866521,25415.5566867731,27424.5765646694,25529.6813337717,26459.0770929988,30317.2443175543,33382.2677499267,32421.9179752262,31823.4363934505,38096.8360735119,35638.8869457406
MLT,SH.DYN.MORT,6.9,6.9,6.9,6.9,6.9,6.9,6.8,6.8,6.7,6.7,6.6,6.5,6.4,6.3,6.1,6.0,5.8,5.7
MLT,SP.DYN.LE00.IN,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.3975609756098,80.7463414634146,80.7463414634146,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854,82.3463414634146,82.2487804878049,82.6585365853659,82.0975609756098,82.2585365853659,82.4487804878049
MNE,FP.CPI.TOTL.ZG,,2.92451258123648,4.34712215656112,8.75872769588798,3.46672373207793,0.654946570148479,3.4501431124869,4.14524724981119,2.20589268141178,-0.710514051710227,1.54869158222486,-0.271385023385176,2.3802359905313,2.611223782638,0.361563704540767,-0.255655699848551,2.41080198403165,13.0403036347004
MNE,NE.TRD.GNFS.ZS,104.625139256659,118.177129375183,128.844214152476,132.48054069386,99.8255760432413,98.8684992495822,106.752728264703,108.779987603414,103.785966371179,100.438431458711,104.12510886943,104.135954584294,106.711366689116,111.098935509174,110.0161238696,87.8612027134909,105.719249175045,125.455937754994
MNE,NY.GDP.MKTP.KD.ZG,4.18060450885471,8.56641802964204,7.13755016459636,6.89860030860218,-5.99444862538753,2.77559782547836,3.40978812497193,-2.48732882965353,3.38612548540247,2.37030892464516,2.52306333975571,3.4393056210999,3.21668504736274,4.73292113433965,4.39391565821528,-14.9926187023533,13.0462607426359,7.73954689516201
MNE,NY.GDP.PCAP.CD,3674.6179242797,4418.84951521682,5971.84638953467,7359.95118960869,6700.11405052395,6678.63930800758,7265.51668681954,6552.48071710904,7102.77882895852,7342.17339453427,6421.00307345999,6968.01539365317,7674.2813940676,8673.59128084795,8749.02375172644,7538.53635992191,9317.15520065156,10024.5435616209
MNE,SH.DYN.MORT,10.6,9.7,8.9,8.0,7.3,6.6,5.9,5.4,4.9,4.5,4.1,3.8,3.6,3.3,3.2,3.0,2.8,2.7
MNE,SP.DYN.LE00.IN,73.9829268292683,73.8390243902439,74.3390243902439,75.1365853658537,75.1439024390244,75.990243902439,76.0829268292683,76.3,76.490243902439,76.3390243902439,76.6024390243903,76.5414634146342,76.6853658536585,77.8853658536585,76.6829268292683,75.9317073170732,73.8243902439024,76.1878048780488
MNG,FP.CPI.TOTL.ZG,12.7165674066053,5.09516661663157,9.63096309630964,27.9556650246306,7.6195059351941,10.0462065881651,8.41121495327101,14.3303348325838,10.4906567588241,12.2539808129759,5.73568281938327,0.733272227314397,4.30143105302342,6.82424790145522,7.30106953550729,3.7237230614026,7.35894657888155,15.1509728200805
MNG,NE.TRD.GNFS.ZS,122.381459889773,112.929983096983,117.880426425377,121.198013401183,107.813757166177,103.350031656557,126.999228633482,109.588564338415,100.311989662943,109.322311877187,89.653663477814,101.055237224997,115.932901867963,126.355873241513,124.396514621165,112.838647629317,119.098078437771,136.327929944516
MNG,NY.GDP.MKTP.KD.ZG,7.25366543796015,8.55623481664365,10.2480163590057,8.90036794067551,-1.26859893608282,6.3651616786311,17.2907775869555,12.3198198494032,11.6489161878925,7.88522548204762,2.37983580731722,1.48978448679577,5.63687638694772,7.74488062024881,5.60224422064255,-4.55775197583431,1.63676957736662,5.0327096366527
MNG,NY.GDP.PCAP.CD,994.90010913241,1329.89179579053,1627.68787743359,2127.42678594737,1703.32756790019,2625.21881402433,3736.04201455077,4328.89001905655,4340.14310544449,4126.23975800524,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495
MNG,SH.DYN.MORT,40.7,37.1,33.9,31.1,28.5,26.3,24.4,22.8,21.5,20.4,19.4,18.4,17.4,16.4,15.6,14.8,14.3,13.9
MNG,SP.DYN.LE00.IN,65.2807317073171,65.9021951219512,66.5934146341464,67.2460975609756,67.9690243902439,68.5056097560976,69.109268292683,69.500243902439,70.0980487804878,70.5831707317073,70.810243902439,70.2239024390244,70.5434146341463,70.8270731707317,71.0531707317073,71.3490243902439,71.6451219512195,71.9007317073171
MRT,FP.CPI.TOTL.ZG,12.1256487185541,6.2410332814282,7.25410841304887,7.34663541249786,2.22092032381779,6.28354087427704,5.68631959575954,4.90242727217997,4.12910173783393,3.53436856147324,3.25472688117631,1.47171045650004,2.25427651934813,3.06735996058356,2.30009262117937,2.3856948845632,3.56516484650185,9.52526628622843
MRT,NE.TRD.GNFS.ZS,88.2350995596491,82.7885012130323,86.0640556779132,94.1202110004251,82.0086176018151,93.4207451334608,98.485329604158,110.788122743421,102.398824183169,91.610371363604,77.3467864944966,73.1532616736712,78.8149801833884,89.1467294935148,93.4866941351317,86.7761681322741,88.3068737571235,102.025899125696
MRT,NY.GDP.MKTP.KD.ZG,8.56628732009419,18.3331986932345,-1.96942274988409,-0.331079223430805,0.0978759143320076,2.62022948104543,4.17278327815399,4.47001319170479,4.1508131898954,4.27482328814457,5.37633924099251,1.26090923067225,6.27054566937677,4.77217365692621,3.14100489306969,-0.360657384151068,0.742715486567747,6.79600500489967
MRT,NY.GDP.PCAP.CD,998.96583416747,1300.60367988659,1405.15016203368,1635.5630623124,1435.43010811893,1659.96369705455,1931.19975525465,1859.11733247641,1934.24103064714,1713.00865264234,1554.94897871782,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424
MRT,SH.DYN.MORT,71.8,67.3,63.5,60.4,57.9,56.1,54.5,53.1,51.7,50.4,48.9,47.4,45.9,44.5,43.0,41.7,40.3,39.1
MRT,SP.DYN.LE00.IN,63.92,64.493,64.885,65.233,65.485,65.661,65.754,65.808,65.89,66.207,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281
MUS,FP.CPI.TOTL.ZG,4.93717004981795,8.91350105650142,8.82729272393294,9.73228317146887,2.51609128145113,2.93236301369857,6.52249254869341,3.85216033315983,3.54329573934839,3.21769191994684,1.28654970760232,0.977675134718965,3.66699702675925,3.2160538314457,0.405655190309553,2.5808007718283,4.02852888157376,10.7737512242899
